2026-03-31 16:32:43 | INFO     | main                 | ================================================================================
2026-03-31 17:59:22 | INFO     | api.v1.stock         | 主力选股请求: days_ago=1 min_market_cap=50.0 max_market_cap=500.0 max_range_change=20.0 top_n=5
2026-03-31 17:59:22 | INFO     | aiagents_stock       | ============================================================
2026-03-31 17:59:22 | INFO     | aiagents_stock       | 🔍 主力选股 - 数据获取中
2026-03-31 17:59:22 | INFO     | aiagents_stock       | ============================================================
2026-03-31 17:59:22 | INFO     | aiagents_stock       | 开始日期: 2026年3月30日
2026-03-31 17:59:22 | INFO     | aiagents_stock       | 目标: 获取主力资金净流入排名前100名股票
2026-03-31 17:59:22 | INFO     | aiagents_stock       | 尝试方案 1/4...
2026-03-31 17:59:22 | INFO     | aiagents_stock       | 查询语句: 2026年3月30日以来主力资金净流入排名，并计算区间涨跌幅，市值50.0-500.0亿之间，非科创非st，所属同花顺行业，总市值，净利润，营收，市盈率，市净率，股息率，资产负债率，盈利能力评分，成长...
2026-03-31 17:59:28 | INFO     | aiagents_stock       |   ❌ 方案1失败: 'NoneType' object has no attribute 'get'
2026-03-31 17:59:30 | INFO     | aiagents_stock       | 尝试方案 2/4...
2026-03-31 17:59:30 | INFO     | aiagents_stock       | 查询语句: 2026年3月30日以来主力资金净流入，并计算区间涨跌幅，市值50.0-500.0亿，非科创非st，所属同花顺行业，总市值，净利润，营收，市盈率，市净率，股息率，资产负债率...
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   ✅ 方案2成功！获取到 1670 只股票
2026-03-31 17:59:42 | INFO     | aiagents_stock       | 获取到的数据字段:
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   - 股票代码
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   - 股票简称
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   - 最新价
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   - 最新涨跌幅
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   - 区间主力资金流向[20260330-20260331]
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   - 区间涨跌幅:前复权[20260330-20260331]
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   - 总市值[20260331]
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   - 上市板块
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   - 所属同花顺行业
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   - 归属于母公司所有者的净利润[20251231]
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   - 营业收入[20251231]
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   - 市盈率(pe)[20260331]
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   - 市净率(pb)[20260331]
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   - 股息率(股票获利率)[20251231]
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   - 资产负债率[20251231]
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   ... 还有 10 个字段
2026-03-31 17:59:42 | INFO     | aiagents_stock       | ============================================================
2026-03-31 17:59:42 | INFO     | aiagents_stock       | 🔍 智能筛选中...
2026-03-31 17:59:42 | INFO     | aiagents_stock       | ============================================================
2026-03-31 17:59:42 | INFO     | aiagents_stock       | 筛选条件:
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   - 区间涨跌幅 < 20.0%
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   - 市值范围: 50.0-500.0亿
2026-03-31 17:59:42 | INFO     | aiagents_stock       | 使用字段: 区间涨跌幅:前复权[20260330-20260331]
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   区间涨跌幅筛选: 1670 -> 1661 只
2026-03-31 17:59:42 | INFO     | aiagents_stock       | 使用字段: 总市值[20260331]
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   检测到单位为元，比较时临时转换为亿
2026-03-31 17:59:42 | INFO     | aiagents_stock       |   市值筛选: 1661 -> 880 只
2026-03-31 17:59:42 | INFO     | aiagents_stock       | 筛选完成: 1670 -> 880 只股票
2026-03-31 17:59:42 | INFO     | aiagents_stock       | 使用字段排序: 区间主力资金流向[20260330-20260331]
2026-03-31 17:59:42 | INFO     | aiagents_stock       | 获取主力资金净流入前 5 名
2026-03-31 17:59:42 | ERROR    | aiagents_stock       | 2026-03-31 17:59:42 | INFO     | api.v1.stock         | 主力选股成功: 5 只股票
2026-03-31 17:59:42 | INFO     | api.v1.stock         | 主力选股成功: 5 只股票
2026-03-31 18:32:44 | INFO     | aiagents_stock       | ✅ 成功连接到 MongoDB: aiagents_stock
2026-03-31 18:32:44 | INFO     | aiagents_stock       | ✅ MongoDB main_force_batch_db 索引初始化成功
2026-03-31 18:32:44 | INFO     | aiagents_stock       | ✅ MongoDB monitor_db 索引初始化成功
2026-03-31 18:32:44 | ERROR    | aiagents_stock       | 2026-03-31 18:32:44 | INFO     | db.news_flow_db      | ✅ 新闻流量数据库初始化完成 (MongoDB)
2026-03-31 18:32:44 | INFO     | db.news_flow_db      | ✅ 新闻流量数据库初始化完成 (MongoDB)
2026-03-31 18:32:44 | INFO     | aiagents_stock       | [OK] MongoDB portfolio_db 索引初始化成功
2026-03-31 18:33:10 | ERROR    | aiagents_stock       | 2026-03-31 18:33:10 | INFO     | main                 | AI Agents Stock API 关闭
2026-03-31 18:33:10 | INFO     | main                 | AI Agents Stock API 关闭
2026-03-31 18:40:40 | ERROR    | aiagents_stock       | Traceback (most recent call last):
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |   File "/opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/lib/python3.13/logging/config.py", line 583, in configure
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |     formatters[name] = self.configure_formatter(
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |                        ~~~~~~~~~~~~~~~~~~~~~~~~^
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |                                         formatters[name])
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |                                         ^^^^^^^^^^^^^^^^^
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |   File "/opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/lib/python3.13/logging/config.py", line 693, in configure_formatter
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |     result = self.configure_custom(config)
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |   File "/opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/lib/python3.13/logging/config.py", line 487, in configure_custom
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |     result = c(**kwargs)
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |   File "/Users/bytedance/aiagents-stock/venv/lib/python3.13/site-packages/uvicorn/logging.py", line 42, in __init__
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |     self.use_colors = sys.stdout.isatty()
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |                       ^^^^^^^^^^^^^^^^^
2026-03-31 18:40:40 | ERROR    | aiagents_stock       | AttributeError: 'StreamToLogger' object has no attribute 'isatty'
2026-03-31 18:40:40 | ERROR    | aiagents_stock       | The above exception was the direct cause of the following exception:
2026-03-31 18:40:40 | ERROR    | aiagents_stock       | Traceback (most recent call last):
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |   File "/Users/bytedance/aiagents-stock/backend/main.py", line 84, in <module>
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |     uvicorn.run(
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |     ~~~~~~~~~~~^
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |         "main:app",
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |         ^^^^^^^^^^^
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |     ...<2 lines>...
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |         reload=True,
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |         ^^^^^^^^^^^^
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |     )
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |     ^
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |   File "/Users/bytedance/aiagents-stock/venv/lib/python3.13/site-packages/uvicorn/main.py", line 541, in run
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |     config = Config(
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |         app,
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |     ...<46 lines>...
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |         h11_max_incomplete_event_size=h11_max_incomplete_event_size,
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |     )
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |   File "/Users/bytedance/aiagents-stock/venv/lib/python3.13/site-packages/uvicorn/config.py", line 280, in __init__
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |     self.configure_logging()
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |     ~~~~~~~~~~~~~~~~~~~~~~^^
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |   File "/Users/bytedance/aiagents-stock/venv/lib/python3.13/site-packages/uvicorn/config.py", line 372, in configure_logging
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |     logging.config.dictConfig(self.log_config)
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |     ~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |   File "/opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/lib/python3.13/logging/config.py", line 935, in dictConfig
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |     dictConfigClass(config).configure()
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |   File "/opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/lib/python3.13/logging/config.py", line 586, in configure
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |     raise ValueError('Unable to configure '
2026-03-31 18:40:40 | ERROR    | aiagents_stock       |                      'formatter %r' % name) from e
2026-03-31 18:40:40 | ERROR    | aiagents_stock       | ValueError: Unable to configure formatter 'default'
2026-03-31 18:43:55 | ERROR    | aiagents_stock       | 2026-03-31 18:43:55 | INFO     | main                 | ================================================================================
2026-03-31 18:43:55 | INFO     | main                 | ================================================================================
2026-03-31 18:43:55 | ERROR    | aiagents_stock       | 2026-03-31 18:43:55 | INFO     | main                 | AI Agents Stock API 启动
2026-03-31 18:43:55 | INFO     | main                 | AI Agents Stock API 启动
2026-03-31 18:43:55 | ERROR    | aiagents_stock       | 2026-03-31 18:43:55 | INFO     | main                 | 版本: 1.0.0
2026-03-31 18:43:55 | INFO     | main                 | 版本: 1.0.0
2026-03-31 18:43:55 | ERROR    | aiagents_stock       | 2026-03-31 18:43:55 | INFO     | main                 | ================================================================================
2026-03-31 18:43:55 | INFO     | main                 | ================================================================================
2026-03-31 18:47:14 | INFO     | aiagents_stock       | ✅ 成功连接到 MongoDB: aiagents_stock
2026-03-31 18:47:14 | INFO     | aiagents_stock       | ✅ MongoDB main_force_batch_db 索引初始化成功
2026-03-31 18:47:14 | INFO     | aiagents_stock       | ✅ MongoDB monitor_db 索引初始化成功
2026-03-31 18:47:14 | ERROR    | aiagents_stock       | 2026-03-31 18:47:14 | INFO     | db.news_flow_db      | ✅ 新闻流量数据库初始化完成 (MongoDB)
2026-03-31 18:47:14 | INFO     | db.news_flow_db      | ✅ 新闻流量数据库初始化完成 (MongoDB)
2026-03-31 18:47:14 | INFO     | aiagents_stock       | [OK] MongoDB portfolio_db 索引初始化成功
2026-03-31 19:30:37 | ERROR    | aiagents_stock       | 2026-03-31 19:30:37 | INFO     | api.v1.analysis      | 综合分析请求: symbol=000256, days_ago=60
2026-03-31 19:30:37 | INFO     | api.v1.analysis      | 综合分析请求: symbol=000256, days_ago=60
2026-03-31 19:30:37 | ERROR    | aiagents_stock       | 2026-03-31 19:30:37 | INFO     | api.v1.analysis      | 技术分析请求: symbol=000256, days_ago=60
2026-03-31 19:30:37 | INFO     | api.v1.analysis      | 技术分析请求: symbol=000256, days_ago=60
2026-03-31 19:30:51 | INFO     | aiagents_stock       | ⚠️ Tushare数据源初始化失败: [Errno 1] Operation not permitted: '/Users/bytedance/tk.csv'
2026-03-31 19:30:52 | INFO     | aiagents_stock       | ============================================================
2026-03-31 19:30:52 | INFO     | aiagents_stock       | 📈 技术分析 - 数据获取中
2026-03-31 19:30:52 | INFO     | aiagents_stock       | ============================================================
2026-03-31 19:30:52 | INFO     | aiagents_stock       | 股票代码: 000256
2026-03-31 19:30:52 | INFO     | aiagents_stock       | 分析天数: 60天
2026-03-31 19:30:52 | INFO     | aiagents_stock       | 尝试方案 1/3...
2026-03-31 19:30:54 | INFO     | aiagents_stock       | ✅ 方案1成功！
2026-03-31 19:30:54 | INFO     | aiagents_stock       | 获取实时行情与准确技术指标 (DataFetcher)...
2026-03-31 19:30:54 | ERROR    | aiagents_stock       | INFO:data.smart_monitor_tdx_data:TDX数据源初始化成功，接口地址: http://127.0.0.1:8080
2026-03-31 19:30:54 | ERROR    | aiagents_stock       | INFO:data.smart_monitor_data:TDX数据源已启用: http://127.0.0.1:8080
2026-03-31 19:30:54 | ERROR    | aiagents_stock       | WARNING:data.smart_monitor_data:Tushare初始化失败: [Errno 1] Operation not permitted: '/Users/bytedance/tk.csv'
2026-03-31 19:30:54 | ERROR    | aiagents_stock       | ERROR:data.smart_monitor_tdx_data:TDX连接失败，请检查接口地址: http://127.0.0.1:8080
2026-03-31 19:30:54 | ERROR    | aiagents_stock       | WARNING:data.smart_monitor_data:TDX获取失败 000256，尝试降级到AKShare
2026-03-31 19:30:54 | ERROR    | aiagents_stock       | WARNING:data.smart_monitor_data:AKShare获取失败 000256（已重试1次），尝试降级
2026-03-31 19:30:54 | ERROR    | aiagents_stock       | ERROR:data.smart_monitor_data:AKShare失败且未配置Tushare，无法获取 000256 行情
2026-03-31 19:30:54 | ERROR    | aiagents_stock       | ERROR:data.smart_monitor_tdx_data:TDX获取K线失败 000256: ConnectionError: ('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))
2026-03-31 19:30:54 | ERROR    | aiagents_stock       | WARNING:data.smart_monitor_tdx_data:股票 000256 K线数据不足，无法计算技术指标
2026-03-31 19:30:54 | ERROR    | aiagents_stock       | WARNING:data.smart_monitor_data:TDX计算技术指标失败 000256，尝试降级到AKShare
2026-03-31 19:30:54 | ERROR    | aiagents_stock       | WARNING:data.smart_monitor_data:AKShare获取历史数据失败 000256（已重试1次），尝试降级到Tushare
2026-03-31 19:30:54 | ERROR    | aiagents_stock       | ERROR:data.smart_monitor_data:AKShare失败且未配置Tushare，无法获取 000256 技术指标
2026-03-31 19:30:54 | INFO     | aiagents_stock       | 获取K线历史数据...
2026-03-31 19:30:56 | ERROR    | aiagents_stock       | ERROR:yfinance:HTTP Error 404: {"quoteSummary":{"result":null,"error":{"code":"Not Found","description":"Quote not found for symbol: 000256.SZ"}}}
2026-03-31 19:30:57 | ERROR    | aiagents_stock       | ERROR:yfinance:$000256.SZ: possibly delisted; no price data found  (period=100d) (Yahoo error = "No data found, symbol may be delisted")
2026-03-31 19:30:57 | ERROR    | aiagents_stock       | ERROR:yfinance:
2026-03-31 19:30:57 | ERROR    | aiagents_stock       | 1 Failed download:
2026-03-31 19:30:57 | ERROR    | aiagents_stock       | ERROR:yfinance:['000256.SZ']: possibly delisted; no price data found  (period=100d) (Yahoo error = "No data found, symbol may be delisted")
2026-03-31 19:30:57 | ERROR    | aiagents_stock       | 2026-03-31 19:30:57 | INFO     | api.v1.analysis      | 技术分析完成: 000256
2026-03-31 19:30:57 | INFO     | api.v1.analysis      | 技术分析完成: 000256
2026-03-31 19:30:57 | ERROR    | aiagents_stock       | 2026-03-31 19:30:57 | INFO     | api.v1.analysis      | 基本面分析请求: symbol=000256
2026-03-31 19:30:57 | INFO     | api.v1.analysis      | 基本面分析请求: symbol=000256
2026-03-31 19:30:57 | INFO     | aiagents_stock       | ============================================================
2026-03-31 19:30:57 | INFO     | aiagents_stock       | 📈 基本面分析 - 数据获取中
2026-03-31 19:30:57 | INFO     | aiagents_stock       | ============================================================
2026-03-31 19:30:57 | INFO     | aiagents_stock       | 股票代码: 000256
2026-03-31 19:30:57 | INFO     | aiagents_stock       | 尝试方案 1/3...
2026-03-31 19:31:47 | INFO     | aiagents_stock       | ✅ 方案1成功！
2026-03-31 19:31:47 | ERROR    | aiagents_stock       | 2026-03-31 19:31:47 | INFO     | api.v1.analysis      | 基本面分析完成: 000256
2026-03-31 19:31:47 | INFO     | api.v1.analysis      | 基本面分析完成: 000256
2026-03-31 19:31:47 | ERROR    | aiagents_stock       | 2026-03-31 19:31:47 | INFO     | api.v1.analysis      | 综合分析完成: 000256
